mode;alpha;beta;evaporation;group_size;elite_weight;best_value;best_iteration
AC;0.75;5.0;0.8;50;1.0;1019786;112
AC;0.75;5.0;0.8;50;1.0;1019700;92
AC;0.75;5.0;0.8;50;1.0;1019891;185
AC;0.75;5.0;0.8;100;1.0;1019270;42
AC;0.75;10.0;0.3;20;1.0;1021481;157
AC;0.75;5.0;0.8;100;1.0;1018877;51
AC;0.75;5.0;0.8;100;1.0;1019138;52
AC;0.75;10.0;0.3;20;1.0;1020329;61
AC;0.75;5.0;0.8;100;1.0;1019255;73
AC;0.75;10.0;0.3;20;1.0;1021299;108
AC;0.75;10.0;0.3;20;1.0;1019945;39
AC;0.75;10.0;0.3;20;1.0;1021432;136
AC;0.75;5.0;0.8;100;1.0;1019268;105
AC;0.75;10.0;0.3;20;1.0;1020668;78
AC;0.75;5.0;0.8;100;1.0;1019401;83
